;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Simulation results - disaggregated. Individual dwelling simulations are listed below in sequential order (dwelling 1 first, then dwelling 2 etc.) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dwelling index;Date;Time;Occupancy;Activity;Lighting demand;Appliance demand;Casual thermal gains from occupants, lighting and appliances;Outdoor temperature;Outdoor global radiation (horizontal);Passive solar gains;Primary heating system thermal output;External building node temperature;Internal building node temperature;Hot water demand (litres);Hot water temperature in hot water tank;Space heating timer settings;Hot water heating timer settings;Heating system switched on;Hot water heating required;Emitter temperature;Radiation incident on PV array;PV output;Net dwelling electricity demand;Heat output from primary heating system to space;Heat output from primary heating system to hot water;Fuel flow rate (gas);Solar power incident on collector;Solar thermal collector control state;Solar thermal collector temperature;Heat gains to cylinder from solar thermal collector;Dwelling self-consumption;Space cooling timer settings;Cooling system switched on;Cooling output from cooling system to space;Cooler Emitter temperature;Heating Thermostat Set Point;Cooling Thermostat Set Point;Electricity used by cooling system;Electricity used by heating system
;;;;;Plight;Pa;θc;θo;Go;φs;φh;θb;θi;;θcyl;;;;;θem;Gi;Ppv;Pnet;φh, space;φh, water;mfuel;;;θcollector;φcollector;Pself;;;φh, space;θem;θem;θem;;
;;;;;W;W;W;°C;Wm-2;W;W;°C;°C;ltr.min-1;°C;;;;;°C;Wm-2;W;W;W;W;m3/h;W;;°C;W;kWh;;;W;°C;°C;°C;W;W
1;02/08/2015;1.22.00 AM;1;0;0;64;132,9;10,93205152;0;0;0;16,53067771;17,72917042;0;61,24344831;0;1;0;0;18,14321864;0;0;64;0;0;0;0;0;11,69870624;0;0;0;0;0;17,74525353;19;24;0;0
1;02/08/2015;1.23.00 AM;1;0;0;64;132,9;10,91456838;0;0;0;16,52652854;17,71347258;0;61,23598872;0;1;0;0;18,12913537;0;0;64;0;0;0;0;0;11,69025924;0;0;0;0;0;17,72917042;19;24;0;0
1;02/08/2015;1.24.00 AM;1;0;0;64;132,9;10,89708524;0;0;0;16,52235207;17,6981419;0;61,22852771;0;1;0;0;18,11499718;0;0;64;0;0;0;0;0;11,68171207;0;0;0;0;0;17,71347258;19;24;0;0
1;02/08/2015;1.25.00 AM;1;0;0;64;132,9;10,8773521;0;0;0;16,51814654;17,68315822;0;61,22106536;0;1;0;0;18,10081843;0;0;64;0;0;0;0;0;11,67306582;0;0;0;0;0;17,6981419;19;24;0;0
1;02/08/2015;1.26.00 AM;1;0;0;64;132,9;10,85761896;0;0;0;16,51391244;17,6685054;0;61,21360172;0;1;0;0;18,0866123;0;0;64;0;0;0;0;0;11,66429662;0;0;0;0;0;17,68315822;19;24;0;0
1;02/08/2015;1.27.00 AM;1;0;0;64;132,9;10,83863582;0;0;0;16,509651;17,65416911;0;61,20613685;0;1;0;0;18,07239097;0;0;64;0;0;0;0;0;11,65540581;0;0;0;0;0;17,6685054;19;24;0;0
1;02/08/2015;1.28.00 AM;1;0;0;64;132,9;10,81940268;0;0;0;16,50536239;17,64013444;0;61,19867079;0;1;0;0;18,05816574;0;0;64;0;0;0;0;0;11,64640304;0;0;0;0;0;17,65416911;19;24;0;0
1;02/08/2015;1.29.00 AM;1;0;0;64;132,9;10,80341954;0;0;0;16,50105029;17,62639197;0;61,19120362;0;1;0;0;18,04394699;0;0;64;0;0;0;0;0;11,63728676;0;0;0;0;0;17,64013444;19;24;0;0
1;02/08/2015;1.30.00 AM;1;0;0;64;132,9;10,7861864;0;0;0;16,49671386;17,61292679;0;61,18373536;0;1;0;0;18,02974444;0;0;64;0;0;0;0;0;11,62809428;0;0;0;0;0;17,62639197;19;24;0;0
1;02/08/2015;1.31.00 AM;1;0;0;64;132,9;10,76945326;0;0;0;16,49235399;17,59972717;0;61,17626608;0;1;0;0;18,01556697;0;0;64;0;0;0;0;0;11,61881256;0;0;0;0;0;17,61292679;19;24;0;0
1;02/08/2015;1.32.00 AM;1;0;0;64;132,9;10,75272012;0;0;0;16,48797105;17,58678129;0;61,16879582;0;1;0;0;18,00142275;0;0;64;0;0;0;0;0;11,60944814;0;0;0;0;0;17,59972717;19;24;0;0
1;02/08/2015;1.33.00 AM;1;0;0;64;132,9;10,73598698;0;0;0;16,4835654;17,57407796;0;61,16132462;0;1;0;0;17,9873193;0;0;64;0;0;0;0;0;11,60000191;0;0;0;0;0;17,58678129;19;24;0;0
1;02/08/2015;1.34.00 AM;1;0;0;64;132,9;10,71925383;0;0;0;16,47913738;17,56160654;0;61,15385252;0;1;0;0;17,97326348;0;0;64;0;0;0;0;0;11,59047479;0;0;0;0;0;17,57407796;19;24;0;0
1;02/08/2015;1.35.00 AM;1;0;0;64;132,9;10,70527069;0;0;0;16,47469008;17,54936062;0;61,14637956;0;1;0;0;17,95926154;0;0;64;0;0;0;0;0;11,58086766;0;0;0;0;0;17,56160654;19;24;0;0
1;02/08/2015;1.36.00 AM;1;0;0;64;132,9;10,68903755;0;0;0;16,47022155;17,5373275;0;61,13890578;0;1;0;0;17,94531933;0;0;64;0;0;0;0;0;11,57121193;0;0;0;0;0;17,54936062;19;24;0;0
1;02/08/2015;1.37.00 AM;1;0;0;64;132,9;10,67305441;0;0;0;16,46573237;17,52549845;0;61,13143123;0;1;0;0;17,93144206;0;0;64;0;0;0;0;0;11,56148316;0;0;0;0;0;17,5373275;19;24;0;0
1;02/08/2015;1.38.00 AM;1;0;0;64;132,9;10,65707127;0;0;0;16,46122281;17,51386481;0;61,12395593;0;1;0;0;17,91763445;0;0;64;0;0;0;0;0;11,55168492;0;0;0;0;0;17,52549845;19;24;0;0
1;02/08/2015;1.39.00 AM;1;0;0;64;132,9;10,64108813;0;0;0;16,45669316;17,50241838;0;61,11647991;0;1;0;0;17,90390079;0;0;64;0;0;0;0;0;11,54181799;0;0;0;0;0;17,51386481;19;24;0;0
1;02/08/2015;1.40.00 AM;1;0;0;64;132,9;10,62510499;0;0;0;16,45214369;17,49115133;0;61,10900321;0;1;0;0;17,89024493;0;0;64;0;0;0;0;0;11,53188311;0;0;0;0;0;17,50241838;19;24;0;0
1;02/08/2015;1.41.00 AM;1;0;0;64;132,9;10,61362185;0;0;0;16,44757915;17,48006224;0;61,10152587;0;1;0;0;17,87667031;0;0;64;0;0;0;0;0;11,52188104;0;0;0;0;0;17,49115133;19;24;0;0
1;02/08/2015;1.42.00 AM;1;0;0;64;132,9;10,60413871;0;0;0;16,4430018;17,46914651;0;61,0940479;0;1;0;0;17,86318024;0;0;64;0;0;0;0;0;11,51186251;0;0;0;0;0;17,48006224;19;24;0;0
1;02/08/2015;1.43.00 AM;1;0;0;64;132,9;10,59565557;0;0;0;16,43841286;17,45839855;0;61,08656935;0;1;0;0;17,84977774;0;0;64;0;0;0;0;0;11,50184993;0;0;0;0;0;17,46914651;19;24;0;0
1;02/08/2015;1.44.00 AM;1;0;0;64;132,9;10,58667243;0;0;0;16,43381206;17,44781111;0;61,07909023;0;1;0;0;17,83646552;0;0;64;0;0;0;0;0;11,49185435;0;0;0;0;0;17,45839855;19;24;0;0
1;02/08/2015;1.45.00 AM;1;0;0;64;132,9;10,57893929;0;0;0;16,42920087;17,43737961;0;61,07161059;0;1;0;0;17,82324598;0;0;64;0;0;0;0;0;11,48187001;0;0;0;0;0;17,44781111;19;24;0;0
1;02/08/2015;1.46.00 AM;1;0;0;64;132,9;10,57070615;0;0;0;16,42457901;17,42709739;0;61,06413043;0;1;0;0;17,81012127;0;0;64;0;0;0;0;0;11,47191068;0;0;0;0;0;17,43737961;19;24;0;0
1;02/08/2015;1.47.00 AM;1;0;0;64;132,9;10,56347301;0;0;0;16,41994768;17,41696013;0;61,0566498;0;1;0;0;17,79709325;0;0;64;0;0;0;0;0;11,46197053;0;0;0;0;0;17,42709739;19;24;0;0
1;02/08/2015;1.48.00 AM;1;0;0;64;132,9;10,55623986;0;0;0;16,41530707;17,40696237;0;61,04916871;0;1;0;0;17,78416355;0;0;64;0;0;0;0;0;11,45206045;0;0;0;0;0;17,41696013;19;24;0;0
1;02/08/2015;1.49.00 AM;1;0;0;64;132,9;10,54925672;0;0;0;16,41065763;17,39709927;0;61,04168719;0;1;0;0;17,77133358;0;0;64;0;0;0;0;0;11,44218011;0;0;0;0;0;17,40696237;19;24;0;0
1;02/08/2015;1.50.00 AM;1;0;0;64;132,9;10,54252358;0;0;0;16,40599978;17,38736622;0;61,03420526;0;1;0;0;17,75860452;0;0;64;0;0;0;0;0;11,43233195;0;0;0;0;0;17,39709927;19;24;0;0
1;02/08/2015;1.51.00 AM;1;0;0;64;132,9;10,53579044;0;0;0;16,40133371;17,37775851;0;61,02672294;0;1;0;0;17,74597737;0;0;64;0;0;0;0;0;11,42251839;0;0;0;0;0;17,38736622;19;24;0;0
1;02/08/2015;1.52.00 AM;1;0;0;64;132,9;10,5265573;0;0;0;16,39665708;17,36826829;0;61,01924026;0;1;0;0;17,73345292;0;0;64;0;0;0;0;0;11,41273904;0;0;0;0;0;17,37775851;19;24;0;0
1;02/08/2015;1.53.00 AM;1;0;0;64;132,9;10,51057416;0;0;0;16,39196334;17,35888239;0;61,01175724;0;1;0;0;17,72103167;0;0;64;0;0;0;0;0;11,40296577;0;0;0;0;0;17,36826829;19;24;0;0
1;02/08/2015;1.54.00 AM;1;0;0;64;132,9;10,49334102;0;0;0;16,38725139;17,34959542;0;61,00427389;0;1;0;0;17,70871367;0;0;64;0;0;0;0;0;11,39312351;0;0;0;0;0;17,35888239;19;24;0;0
1;02/08/2015;1.55.00 AM;1;0;0;64;132,9;10,48135788;0;0;0;16,38252664;17,34041077;0;60,99679023;0;1;0;0;17,69649876;0;0;64;0;0;0;0;0;11,38319916;0;0;0;0;0;17,34959542;19;24;0;0
1;02/08/2015;1.56.00 AM;1;0;0;64;132,9;10,47087474;0;0;0;16,37779073;17,33132669;0;60,98930628;0;1;0;0;17,68438693;0;0;64;0;0;0;0;0;11,37325194;0;0;0;0;0;17,34041077;19;24;0;0
1;02/08/2015;1.57.00 AM;1;0;0;64;132,9;10,4593916;0;0;0;16,37304282;17,3223383;0;60,98182205;0;1;0;0;17,67237808;0;0;64;0;0;0;0;0;11,36329876;0;0;0;0;0;17,33132669;19;24;0;0
1;02/08/2015;1.58.00 AM;1;0;0;64;132,9;10,43815846;0;0;0;16,36827331;17,31342928;0;60,97433757;0;1;0;0;17,66047196;0;0;64;0;0;0;0;0;11,35332858;0;0;0;0;0;17,3223383;19;24;0;0
1;02/08/2015;1.59.00 AM;1;0;0;64;132,9;10,41692532;0;0;0;16,36348236;17,30459691;0;60,96685284;0;1;0;0;17,64866779;0;0;64;0;0;0;0;0;11,34323327;0;0;0;0;0;17,31342928;19;24;0;0
1;02/08/2015;2.00.00 AM;1;0;0;64;132,9;10,40469218;0;0;0;16,35867908;17,29585039;0;60,95936789;0;1;0;0;17,6369647;0;0;64;0;0;0;0;0;11,33301418;0;0;0;0;0;17,30459691;19;24;0;0
1;02/08/2015;2.01.00 AM;1;0;0;64;132,9;10,39520904;0;0;0;16,35386635;17,28719026;0;60,95188271;0;1;0;0;17,62536217;0;0;64;0;0;0;0;0;11,32277271;0;0;0;0;0;17,29585039;19;24;0;0
1;02/08/2015;2.02.00 AM;1;0;0;64;132,9;10,3852259;0;0;0;16,34904379;17,27861292;0;60,94439734;0;1;0;0;17,61385972;0;0;64;0;0;0;0;0;11,31253966;0;0;0;0;0;17,28719026;19;24;0;0
1;02/08/2015;2.03.00 AM;1;0;0;64;132,9;10,37499275;0;0;0;16,34421128;17,27011531;0;60,93691177;0;1;0;0;17,60245677;0;0;64;0;0;0;0;0;11,3023094;0;0;0;0;0;17,27861292;19;24;0;0
1;02/08/2015;2.04.00 AM;1;0;0;64;132,9;10,36475961;0;0;0;16,33936893;17,26169481;0;60,92942604;0;1;0;0;17,59115264;0;0;64;0;0;0;0;0;11,2920791;0;0;0;0;0;17,27011531;19;24;0;0
1;02/08/2015;2.05.00 AM;1;0;0;64;132,9;10,35552647;0;0;0;16,33451787;17,25335024;0;60,92194014;0;1;0;0;17,57994659;0;0;64;0;0;0;0;0;11,28184877;0;0;0;0;0;17,26169481;19;24;0;0
1;02/08/2015;2.06.00 AM;1;0;0;64;132,9;10,34604333;0;0;0;16,32965794;17,2450788;0;60,91445409;0;1;0;0;17,56883787;0;0;64;0;0;0;0;0;11,27162952;0;0;0;0;0;17,25335024;19;24;0;0
1;02/08/2015;2.07.00 AM;1;0;0;64;132,9;10,33681019;0;0;0;16,32478951;17,23687852;0;60,90696792;0;1;0;0;17,55782566;0;0;64;0;0;0;0;0;11,26141845;0;0;0;0;0;17,2450788;19;24;0;0
1;02/08/2015;2.08.00 AM;1;0;0;64;132,9;10,32757705;0;0;0;16,31991269;17,22874713;0;60,89948162;0;1;0;0;17,54690909;0;0;64;0;0;0;0;0;11,25121825;0;0;0;0;0;17,23687852;19;24;0;0
1;02/08/2015;2.09.00 AM;1;0;0;64;132,9;10,31884391;0;0;0;16,31502807;17,22068316;0;60,8919952;0;1;0;0;17,53608725;0;0;64;0;0;0;0;0;11,2410288;0;0;0;0;0;17,22874713;19;24;0;0
1;02/08/2015;2.10.00 AM;1;0;0;64;132,9;10,31011077;0;0;0;16,31013575;17,21268451;0;60,88450869;0;1;0;0;17,52535922;0;0;64;0;0;0;0;0;11,23085554;0;0;0;0;0;17,22068316;19;24;0;0
1;02/08/2015;2.11.00 AM;1;0;0;64;132,9;10,30012763;0;0;0;16,30523459;17,20474751;0;60,87702209;0;1;0;0;17,51472403;0;0;64;0;0;0;0;0;11,22069827;0;0;0;0;0;17,21268451;19;24;0;0
1;02/08/2015;2.12.00 AM;1;0;0;64;132,9;10,29514449;0;0;0;16,30032966;17,19687697;0;60,86953542;0;1;0;0;17,50418061;0;0;64;0;0;0;0;0;11,21054295;0;0;0;0;0;17,20474751;19;24;0;0
1;02/08/2015;2.13.00 AM;1;0;0;64;132,9;10,28941135;0;0;0;16,29542031;17,18906985;0;60,86204868;0;1;0;0;17,4937281;0;0;64;0;0;0;0;0;11,20044509;0;0;0;0;0;17,19687697;19;24;0;0
1;02/08/2015;2.14.00 AM;1;0;0;64;132,9;10,28317821;0;0;0;16,29050612;17,18132364;0;60,85456188;0;1;0;0;17,48336558;0;0;64;0;0;0;0;0;11,19039574;0;0;0;0;0;17,18906985;19;24;0;0
1;02/08/2015;2.15.00 AM;1;0;0;64;132,9;10,27619507;0;0;0;16,28558643;17,17363557;0;60,84707504;0;1;0;0;17,47309204;0;0;64;0;0;0;0;0;11,18038878;0;0;0;0;0;17,18132364;19;24;0;0
1;02/08/2015;2.16.00 AM;1;0;0;64;132,9;10,26796193;0;0;0;16,28066008;17,16600233;0;60,83958816;0;1;0;0;17,46290645;0;0;64;0;0;0;0;0;11,17041542;0;0;0;0;0;17,17363557;19;24;0;0
1;02/08/2015;2.17.00 AM;1;0;0;64;132,9;10,25697878;0;0;0;16,2757244;17,15841868;0;60,83210126;0;1;0;0;17,45280767;0;0;64;0;0;0;0;0;11,1604614;0;0;0;0;0;17,16600233;19;24;0;0
1;02/08/2015;2.18.00 AM;1;0;0;273;341,9;10,24649564;0;0;0;16,27077997;17,17772638;0;60,82461435;0;1;0;0;17,44279444;0;0;273;0;0;0;0;0;11,15049594;0;0;0;0;0;17,15841868;19;24;0;0
1;02/08/2015;2.19.00 AM;1;0;0;273;341,9;10,2350125;0;0;0;16,26585845;17,19550324;0;60,81713202;0;1;0;0;17,43377852;0;0;273;0;0;0;0;0;11,14052473;0;0;0;0;0;17,17772638;19;24;0;0
1;02/08/2015;2.20.00 AM;1;0;0;273;341,9;10,21577936;0;0;0;16,26095017;17,21225048;0;60,80965403;0;1;0;0;17,42567392;0;0;273;0;0;0;0;0;11,13053672;0;0;0;0;0;17,19550324;19;24;0;0
1;02/08/2015;2.21.00 AM;1;0;0;273;341,9;10,19729622;0;0;0;16,25605463;17,22801685;0;60,80218019;0;1;0;0;17,41841462;0;0;273;0;0;0;0;0;11,12044599;0;0;0;0;0;17,21225048;19;24;0;0
1;02/08/2015;2.22.00 AM;1;0;0;273;341,9;10,17881308;0;0;0;16,2511706;17,24285412;0;60,79471033;0;1;0;0;17,4119385;0;0;273;0;0;0;0;0;11,110262;0;0;0;0;0;17,22801685;19;24;0;0
1;02/08/2015;2.23.00 AM;1;0;0;273;341,9;10,16007994;0;0;0;16,24629667;17,2568107;0;60,7872443;0;1;0;0;17,40618733;0;0;273;0;0;0;0;0;11,09998577;0;0;0;0;0;17,24285412;19;24;0;0
1;02/08/2015;2.24.00 AM;1;0;0;273;341,9;10,1415968;0;0;0;16,24143201;17,26993292;0;60,77978194;0;1;0;0;17,4011065;0;0;273;0;0;0;0;0;11,08961555;0;0;0;0;0;17,2568107;19;24;0;0
1;02/08/2015;2.25.00 AM;1;0;0;273;341,9;10,12961366;0;0;0;16,23658207;17,28227283;0;60,77232311;0;1;0;0;17,39664481;0;0;273;0;0;0;0;0;11,07915513;0;0;0;0;0;17,26993292;19;24;0;0
1;02/08/2015;2.26.00 AM;1;0;0;273;341,9;10,11738052;0;0;0;16,23174561;17,29387071;0;60,76486767;0;1;0;0;17,39275461;0;0;273;0;0;0;0;0;11,06867778;0;0;0;0;0;17,28227283;19;24;0;0
1;02/08/2015;2.27.00 AM;1;0;0;273;341,9;10,09614738;0;0;0;16,22691273;17,30475302;0;60,7574155;0;1;0;0;17,38939121;0;0;273;0;0;0;0;0;11,05818092;0;0;0;0;0;17,29387071;19;24;0;0
1;02/08/2015;2.28.00 AM;1;0;0;273;341,9;10,07491424;0;0;0;16,22208256;17,31495649;0;60,74996647;0;1;0;0;17,38651236;0;0;273;0;0;0;0;0;11,04756467;0;0;0;0;0;17,30475302;19;24;0;0
1;02/08/2015;2.29.00 AM;1;0;0;273;341,9;10,0536811;0;0;0;16,21725426;17,3245156;0;60,74252047;0;1;0;0;17,38407848;0;0;273;0;0;0;0;0;11,03683036;0;0;0;0;0;17,31495649;19;24;0;0
1;02/08/2015;2.30.00 AM;1;0;0;273;341,9;10,03244796;0;0;0;16,21242704;17,33346288;0;60,73507738;0;1;0;0;17,38205254;0;0;273;0;0;0;0;0;11,02597926;0;0;0;0;0;17,3245156;19;24;0;0
1;02/08/2015;2.31.00 AM;1;0;0;273;341,9;10,01146482;0;0;0;16,20760042;17,34182939;0;60,72763711;0;1;0;0;17,38039983;0;0;273;0;0;0;0;0;11,01501268;0;0;0;0;0;17,33346288;19;24;0;0
1;02/08/2015;2.32.00 AM;1;0;0;273;341,9;9,990481674;0;0;0;16,20277368;17,34964411;0;60,72019954;0;1;0;0;17,37908791;0;0;273;0;0;0;0;0;11,00393464;0;0;0;0;0;17,34182939;19;24;0;0
1;02/08/2015;2.33.00 AM;1;0;0;273;341,9;9,969498534;0;0;0;16,19794616;17,35693441;0;60,71276459;0;1;0;0;17,37808642;0;0;273;0;0;0;0;0;10,99274638;0;0;0;0;0;17,34964411;19;24;0;0
1;02/08/2015;2.34.00 AM;1;0;0;273;341,9;9,948515393;0;0;0;16,19311722;17,36372615;0;60,70533216;0;1;0;0;17,37736696;0;0;273;0;0;0;0;0;10,9814491;0;0;0;0;0;17,35693441;19;24;0;0
1;02/08/2015;2.35.00 AM;1;0;0;273;341,9;9,931782252;0;0;0;16,1882905;17,37004939;0;60,69790217;0;1;0;0;17,37690299;0;0;273;0;0;0;0;0;10,970044;0;0;0;0;0;17,36372615;19;24;0;0
1;02/08/2015;2.36.00 AM;1;0;0;273;341,9;9,915049112;0;0;0;16,18346543;17,37592699;0;60,69047454;0;1;0;0;17,37666987;0;0;273;0;0;0;0;0;10,95857958;0;0;0;0;0;17,37004939;19;24;0;0
1;02/08/2015;2.37.00 AM;1;0;0;273;341,9;9,898315971;0;0;0;16,17864146;17,38138063;0;60,68304919;0;1;0;0;17,37664461;0;0;273;0;0;0;0;0;10,9470565;0;0;0;0;0;17,37592699;19;24;0;0
1;02/08/2015;2.38.00 AM;1;0;0;273;341,9;9,88208283;0;0;0;16,17381858;17,38643143;0;60,67562605;0;1;0;0;17,37680569;0;0;273;0;0;0;0;0;10,93547541;0;0;0;0;0;17,38138063;19;24;0;0
1;02/08/2015;2.39.00 AM;1;0;0;273;341,9;9,865849689;0;0;0;16,16899629;17,39109874;0;60,66820504;0;1;0;0;17,3771331;0;0;273;0;0;0;0;0;10,92384251;0;0;0;0;0;17,38643143;19;24;0;0
1;02/08/2015;2.40.00 AM;1;0;0;64;132,9;9,849616549;0;0;0;16,16417413;17,36855832;0;60,66078611;0;1;0;0;17,37760812;0;0;64;0;0;0;0;0;10,91215839;0;0;0;0;0;17,39109874;19;24;0;0
1;02/08/2015;2.41.00 AM;1;0;0;64;132,9;9,833383408;0;0;0;16,15931909;17,34724686;0;60,65336458;0;1;0;0;17,37730031;0;0;64;0;0;0;0;0;10,9004236;0;0;0;0;0;17,36855832;19;24;0;0
1;02/08/2015;2.42.00 AM;1;0;0;64;132,9;9,817150267;0;0;0;16,15443274;17,32666781;0;60,64594068;0;1;0;0;17,37627808;0;0;64;0;0;0;0;0;10,8886387;0;0;0;0;0;17,34724686;19;24;0;0
1;02/08/2015;2.43.00 AM;1;0;0;64;132,9;9,801667127;0;0;0;16,14951677;17,30678893;0;60,63851452;0;1;0;0;17,37459066;0;0;64;0;0;0;0;0;10,87680426;0;0;0;0;0;17,32666781;19;24;0;0
1;02/08/2015;2.44.00 AM;1;0;0;64;132,9;9,784183986;0;0;0;16,14457012;17,28756922;0;60,63108622;0;1;0;0;17,37228447;0;0;64;0;0;0;0;0;10,86492917;0;0;0;0;0;17,30678893;19;24;0;0
1;02/08/2015;2.45.00 AM;1;0;0;64;132,9;9,766700845;0;0;0;16,13959364;17,26897277;0;60,6236559;0;1;0;0;17,369403;0;0;64;0;0;0;0;0;10,85299161;0;0;0;0;0;17,28756922;19;24;0;0
1;02/08/2015;2.46.00 AM;1;0;0;64;132,9;9,749217705;0;0;0;16,13458817;17,25096566;0;60,61622367;0;1;0;0;17,36598701;0;0;64;0;0;0;0;0;10,84099226;0;0;0;0;0;17,26897277;19;24;0;0
1;02/08/2015;2.47.00 AM;1;0;0;64;132,9;9,731734564;0;0;0;16,12955447;17,23351591;0;60,60878963;0;1;0;0;17,36207472;0;0;64;0;0;0;0;0;10,82893181;0;0;0;0;0;17,25096566;19;24;0;0
1;02/08/2015;2.48.00 AM;1;0;0;64;132,9;9,714251423;0;0;0;16,12449329;17,21659332;0;60,60135387;0;1;0;0;17,35770197;0;0;64;0;0;0;0;0;10,81681093;0;0;0;0;0;17,23351591;19;24;0;0
1;02/08/2015;2.49.00 AM;1;0;0;64;132,9;9,697018282;0;0;0;16,11940558;17,20016977;0;60,59391648;0;1;0;0;17,35290236;0;0;64;0;0;0;0;0;10,80463029;0;0;0;0;0;17,21659332;19;24;0;0
1;02/08/2015;2.50.00 AM;1;0;0;64;132,9;9,680035142;0;0;0;16,11429224;17,18421872;0;60,58647755;0;1;0;0;17,34770737;0;0;64;0;0;0;0;0;10,79239334;0;0;0;0;0;17,20016977;19;24;0;0
1;02/08/2015;2.51.00 AM;1;0;0;64;132,9;9,663302001;0;0;0;16,10915417;17,16871514;0;60,57903716;0;1;0;0;17,34214653;0;0;64;0;0;0;0;0;10,78010349;0;0;0;0;0;17,18421872;19;24;0;0
1;02/08/2015;2.52.00 AM;1;0;0;64;132,9;9,64631886;0;0;0;16,1039917;17,15363476;0;60,57159539;0;1;0;0;17,3362475;0;0;64;0;0;0;0;0;10,76776411;0;0;0;0;0;17,16871514;19;24;0;0
1;02/08/2015;2.53.00 AM;1;0;0;64;132,9;9,62958572;0;0;0;16,09880566;17,13895533;0;60,56415231;0;1;0;0;17,33003619;0;0;64;0;0;0;0;0;10,75537296;0;0;0;0;0;17,15363476;19;24;0;0
1;02/08/2015;2.54.00 AM;1;0;0;64;132,9;9,615852579;0;0;0;16,09359958;17,12465954;0;60,556708;0;1;0;0;17,32353684;0;0;64;0;0;0;0;0;10,74293341;0;0;0;0;0;17,13895533;19;24;0;0
1;02/08/2015;2.55.00 AM;1;0;0;64;132,9;9,602869438;0;0;0;16,08837471;17,11072814;0;60,5492625;0;1;0;0;17,3167723;0;0;64;0;0;0;0;0;10,73047943;0;0;0;0;0;17,12465954;19;24;0;0
1;02/08/2015;2.56.00 AM;1;0;0;64;132,9;9,596636298;0;0;0;16,08313827;17,09715101;0;60,5418159;0;1;0;0;17,309764;0;0;64;0;0;0;0;0;10,71801955;0;0;0;0;0;17,11072814;19;24;0;0
1;02/08/2015;2.57.00 AM;1;0;0;64;132,9;9,590653157;0;0;0;16,07789097;17,08391017;0;60,53436824;0;1;0;0;17,30253226;0;0;64;0;0;0;0;0;10,7056291;0;0;0;0;0;17,09715101;19;24;0;0
1;02/08/2015;2.58.00 AM;1;0;0;64;132,9;9,584920016;0;0;0;16,07263348;17,07098875;0;60,52691959;0;1;0;0;17,29509614;0;0;64;0;0;0;0;0;10,69331007;0;0;0;0;0;17,08391017;19;24;0;0
1;02/08/2015;2.59.00 AM;1;0;0;64;132,9;9,579686876;0;0;0;16,06736672;17,05837119;0;60,51947;0;1;0;0;17,28747344;0;0;64;0;0;0;0;0;10,68106445;0;0;0;0;0;17,07098875;19;24;0;0
1;02/08/2015;3.00.00 AM;1;0;0;64;132,9;9,574203735;0;0;0;16,06209083;17,04604179;0;60,51201953;0;1;0;0;17,27968085;0;0;64;0;0;0;0;0;10,66889698;0;0;0;0;0;17,05837119;19;24;0;0
1;02/08/2015;3.01.00 AM;1;0;0;64;132,9;9,568720594;0;0;0;16,05680618;17,03398608;0;60,50456822;0;1;0;0;17,27173394;0;0;64;0;0;0;0;0;10,656804;0;0;0;0;0;17,04604179;19;24;0;0
1;02/08/2015;3.02.00 AM;1;0;0;64;132,9;9,563487453;0;0;0;16,05151336;17,0221907;0;60,49711612;0;1;0;0;17,26364728;0;0;64;0;0;0;0;0;10,64478468;0;0;0;0;0;17,03398608;19;24;0;0
1;02/08/2015;3.03.00 AM;1;0;0;64;132,9;9,558754313;0;0;0;16,04621322;17,01064339;0;60,48966327;0;1;0;0;17,25543447;0;0;64;0;0;0;0;0;10,63284097;0;0;0;0;0;17,0221907;19;24;0;0
1;02/08/2015;3.04.00 AM;1;0;0;64;132,9;9,553271172;0;0;0;16,04090531;16,99933091;0;60,48220973;0;1;0;0;17,24710824;0;0;64;0;0;0;0;0;10,62097758;0;0;0;0;0;17,01064339;19;24;0;0
1;02/08/2015;3.05.00 AM;1;0;0;64;132,9;9,547288031;0;0;0;16,03558944;16,98824107;0;60,47475552;0;1;0;0;17,23868044;0;0;64;0;0;0;0;0;10,60918527;0;0;0;0;0;16,99933091;19;24;0;0
1;02/08/2015;3.06.00 AM;1;0;0;64;132,9;9,542304891;0;0;0;16,03026691;16,97736431;0;60,46730069;0;1;0;0;17,23016209;0;0;64;0;0;0;0;0;10,59745766;0;0;0;0;0;16,98824107;19;24;0;0
1;02/08/2015;3.07.00 AM;1;0;0;64;132,9;9,53732175;0;0;0;16,02493797;16,9666903;0;60,45984527;0;1;0;0;17,22156353;0;0;64;0;0;0;0;0;10,58580516;0;0;0;0;0;16,97736431;19;24;0;0
1;02/08/2015;3.08.00 AM;1;0;0;64;132,9;9,532588609;0;0;0;16,01960314;16,95620962;0;60,4523893;0;1;0;0;17,21289437;0;0;64;0;0;0;0;0;10,57422693;0;0;0;0;0;16,9666903;19;24;0;0
1;02/08/2015;3.09.00 AM;1;0;0;64;132,9;9,528105469;0;0;0;16,01426292;16,94591335;0;60,44493281;0;1;0;0;17,2041636;0;0;64;0;0;0;0;0;10,56272492;0;0;0;0;0;16,95620962;19;24;0;0
